ID;Data;Localizacao;Tipo de plantio;Preco por tonelada (Dolares/tonelada);Rendimento (kilogramas por hectare);Producao (toneladas);Area plantada (hectares);Valor total da safra (Dolares)
8311;1971;QU;Trigo, tudo;61;1840;29100;15800;1778
8312;1971;SK;Cevada;30;2435;5487000;2255000;166320
8313;1971;SK;Trigo sarraceno;78;925;4350;4700;340
8314;1971;SK;Canola;95;1045;1156700;1107600;109650
8315;1971;SK;Milho para silagem;8;875;7000;800;56
8316;1971;SK;Linhaca;87;875;327700;374000;28380
8317;1971;SK;Graos mistos;34;2265;187800;83000;6440
8318;1971;SK;Semente de mostarda;71;1065;65500;61500;4621
8319;1971;SK;Aveia;34;2150;1712000;970800;57720
8320;1971;SK;Ervilhas;73;1455;4650;3200;340
8321;1971;SK;Centeiro, todos;32;1340;285200;213000;8992
8322;1971;SK;Centeio, restante do outono;32;1350;274000;0;8640
8323;1971;SK;Centeio, primavera;31;1120;11200;10000;352
8324;1971;SK;Semente de girassol;88;730;20900;28700;1841
8325;1971;SK;Feno domestico;23.1;3390;2268000;670000;52500
8326;1971;SK;Trigo, tudo;50;1795;9389000;5229000;465750
8327;1972;AB;Cevada;58;2380;5008000;2104000;289800
8328;1972;AB;Trigo sarraceno;0;0;0;0;0
8329;1972;AB;Canola;138;1035;0;526100;74880
8330;1972;AB;Milho para silagem;0;0;0;0;0
8331;1972;AB;Linhaca;157;995;68600;69000;10800
8332;1972;AB;Graos mistos;51;2465;449100;182100;22880
8333;1972;AB;Semente de mostarda;68;1080;10900;10100;744
8334;1972;AB;Aveia;54;2165;1604000;972000;87360
8335;1972;AB;Ervilhas;139;1910;10900;5700;1520
8336;1972;AB;Centeiro, todos;61;1445;128700;89000;7823
8337;1972;AB;Centeio, restante do outono;61;1470;119000;0;7238
8338;1972;AB;Centeio, primavera;60;1215;9700;8000;585
8339;1972;AB;Beterraba Sacarina;21.2;34100;596200;17500;12665
8340;1972;AB;Semente de girassol;122;845;1350;1600;165
8341;1972;AB;Feno domestico;23.5;3990;4990000;1250000;117150
8342;1972;AB;Trigo, tudo;68;1845;3211000;1740000;217120
8343;1972;BC;Cevada;46;1650;100200;60700;4646
8344;1972;BC;Canola;138;935;18100;19400;2496
8345;1972;BC;Milho para silagem;11;41270;227000;5500;2500
8346;1972;BC;Linhaca;0;0;0;0;0
8347;1972;BC;Graos mistos;61;2215;6750;3050;412
8348;1972;BC;Aveia;52;1815;46300;25500;2430
8349;1972;BC;Ervilhas;71;2250;1350;600;96
8350;1972;BC;Centeiro, todos;50;2000;800;400;40
8351;1972;BC;Feno domestico;31.4;5890;1361000;231000;42675
8352;1972;BC;Trigo, tudo;62;1525;70800;46500;4368
8353;1972;CA;Cevada;57;2230;11284850;5061950;646109
8354;1972;CA;Feijao;202;1620;88050;54350;17751
8355;1972;CA;Trigo sarraceno;64;900;38250;42450;2436
8356;1972;CA;Canola;139;980;1317700;1342700;183582
8357;1972;CA;Milho para grao;65;4705;2566800;545400;166578
8358;1972;CA;Milho para silagem;8.7;28300;9789000;346500;84924
8359;1972;CA;Linhaca;158;835;447550;534400;70863
8360;1972;CA;Graos mistos;50;2550;2127350;834700;107327
8361;1972;CA;Semente de mostarda;73;945;68800;72900;5044
8362;1972;CA;Aveia;58;1875;4664300;2911350;268768
8363;1972;CA;Ervilhas;90;1575;43250;27450;3902
8364;1972;CA;Centeiro, todos;57;1345;347500;258400;19710
8365;1972;CA;Centeio, restante do outono;57;1360;328600;0;18591
8366;1972;CA;Centeio, primavera;59;1140;18900;16600;1119
8367;1972;CA;Soja;143;2285;374800;163900;53703
8368;1972;CA;Beterraba Sacarina;21.8;30900;970400;31400;21193
8369;1972;CA;Semente de girassol;150;880;77050;87800;11555
8370;1972;CA;Feno domestico;25.5;4200;21178000;5045000;539895
8371;1972;CA;Trigo, tudo;68;1680;14514450;8640300;993436
8372;1972;MA;Cevada;58;2180;1851000;850000;107100
8373;1972;MA;Trigo sarraceno;64;825;25050;30400;1610
8374;1972;MA;Canola;137;1015;192800;190200;26350
8375;1972;MA;Milho para grao;61;3360;17800;5300;1085
8376;1972;MA;Milho para silagem;11;16290;145000;8900;1600
8377;1972;MA;Linhaca;161;740;149900;202000;24190
8378;1972;MA;Graos mistos;53;2175;255100;117400;13500
8379;1972;MA;Semente de mostarda;99;935;5700;6100;562
8380;1972;MA;Aveia;58;1840;848000;486000;49500
8381;1972;MA;Ervilhas;70;1495;27200;18200;1900
8382;1972;MA;Centeiro, todos;51;1435;46800;32600;2397
8383;1972;MA;Centeio, restante do outono;51;1440;46000;0;2358
8384;1972;MA;Centeio, primavera;49;1335;800;600;39
8385;1972;MA;Beterraba Sacarina;24.3;26300;300100;11400;7301
8386;1972;MA;Semente de girassol;154;895;68900;76900;10640
8387;1972;MA;Feno domestico;22.1;3700;1814000;490000;40000
8388;1972;MA;Trigo, tudo;68;1785;1878000;1052000;128340
8389;1972;MP;Cevada;55;2690;44250;16450;2428
8390;1972;MP;Graos mistos;51;2825;94800;33550;4862
8391;1972;MP;Aveia;57;1945;87800;45150;4993
8392;1972;MP;Feno domestico;22.7;3900;692000;178000;15714
8393;1972;MP;Trigo, tudo;63;2685;17450;6500;1099
8394;1972;NB;Cevada;53;2160;8200;3800;432
8395;1972;NB;Trigo sarraceno;55;2055;1850;900;102
8396;1972;NB;Milho para silagem;0;0;0;0;0
8397;1972;NB;Graos mistos;50;2455;8600;3500;430
8398;1972;NB;Aveia;55;1770;32200;18200;1775
8399;1972;NB;Feno domestico;22.5;3770;249000;66000;5596
8400;1972;NB;Trigo, tudo;57;2225;4450;2000;253
8401;1972;NS;Cevada;59;2610;6650;2550;390
8402;1972;NS;Milho para silagem;0;0;0;0;0
8403;1972;NS;Graos mistos;51;2780;8200;2950;422
8404;1972;NS;Aveia;58;1980;14050;7100;819
8405;1972;NS;Centeiro, todos;0;0;0;0;0
8406;1972;NS;Feno domestico;23.5;4250;259000;61000;6099
8407;1972;NS;Trigo, tudo;66;2900;4350;1500;286
8408;1972;ON;Cevada;56;2630;399300;151800;22556
8409;1972;ON;Feijao;202;1625;87500;53800;17650
8410;1972;ON;Trigo sarraceno;66;1275;6250;4900;412
8411;1972;ON;Milho para grao;64;4765;2355000;494000;151134
8412;1972;ON;Milho para silagem;8;29160;7902000;271000;63322
8413;1972;ON;Linhaca;118;1125;450;400;53
8414;1972;ON;Graos mistos;49;2915;1050000;360200;51442
8415;1972;ON;Aveia;58;1945;499400;257000;29146
8416;1972;ON;Ervilhas;104;1155;750;650;78
8417;1972;ON;Centeiro, todos;43;1890;42200;22300;1827
8418;1972;ON;Soja;143;2285;374800;163900;53703
8419;1972;ON;Feno domestico;23.5;5830;6375000;1094000;149675
8420;1972;ON;Trigo, tudo;63;2895;444600;153700;28105
8421;1972;ON;Trigo, primavera;63;2210;12600;5700;795
8422;1972;ON;Trigo, inverno restante;63;2920;432000;0;27310
8423;1972;PP;Cevada;57;2225;10713000;4816000;614610
8424;1972;PP;Canola;139;980;1299600;1323300;181086
8425;1972;PP;Milho para silagem;11;16300;145000;8900;1600
8426;1972;PP;Linhaca;158;835;447100;534000;70810
8427;1972;PP;Graos mistos;51;2285;887900;388500;44840
8428;1972;PP;Aveia;56;1945;3670000;2308500;207170
8429;1972;PP;Ervilhas;90;1575;40800;25900;3670
8430;1972;PP;Centeiro, todos;59;1290;302900;234600;17765
8431;1972;PP;Beterraba Sacarina;22.3;31000;896300;28900;19966
8432;1972;PP;Feno domestico;23.1;3700;9072000;2470000;209400
8433;1972;PP;Trigo, tudo;69;1660;13961000;8417000;958340
8434;1972;PEI;Cevada;55;2910;29400;10100;1606
8435;1972;PEI;Milho para silagem;0;0;0;0;0
8436;1972;PEI;Graos mistos;51;2880;78000;27100;4010
8437;1972;PEI;Aveia;58;2095;41550;19850;2399
8438;1972;PEI;Feno domestico;21.8;3610;184000;51000;4019
8439;1972;PEI;Trigo, tudo;65;2885;8650;3000;560
8440;1972;QU;Cevada;67;1655;28100;17000;1869
8441;1972;QU;Feijao;184;1000;550;550;101
8442;1972;QU;Trigo sarraceno;61;925;3700;4000;224
8443;1972;QU;Milho para grao;74;4210;194000;46100;14359
8444;1972;QU;Milho para silagem;11.6;24800;1515000;61100;17502
8445;1972;QU;Linhaca;0;0;0;0;0
8446;1972;QU;Graos mistos;66;1780;0;49400;5771
8447;1972;QU;Aveia;69;1310;360800;275200;25029
8448;1972;QU;Ervilhas;166;1165;350;300;58
8449;1972;QU;Centeiro, todos;49;1455;1600;1100;78
8450;1972;QU;Beterraba Sacarina;16.6;29600;74100;2500;1227
8451;1972;QU;Feno domestico;33.3;3430;3678000;1072000;122431
8452;1972;QU;Trigo, tudo;74;1240;20600;16600;1524
8453;1972;SK;Cevada;56;2070;3854000;1862000;217710
8454;1972;SK;Trigo sarraceno;63;620;1400;2250;88
8455;1972;SK;Canola;142;925;562500;607000;79856
8456;1972;SK;Linhaca;157;870;228600;263000;35820
8457;1972;SK;Graos mistos;46;2065;183700;89000;8460
8458;1972;SK;Semente de mostarda;72;920;52200;56700;3738
8459;1972;SK;Aveia;58;1780;1218000;850500;70310
8460;1972;SK;Ervilhas;93;1350;2700;2000;250
8461;1972;SK;Centeiro, todos;59;1125;127400;113000;7545
8462;1972;SK;Centeio, restante do outono;59;1135;119000;0;7050
8463;1972;SK;Centeio, primavera;59;1050;8400;8000;495
8464;1972;SK;Semente de girassol;110;730;6800;9300;750
8465;1972;SK;Feno domestico;23;3110;2268000;730000;52250
8466;1972;SK;Trigo, tudo;69;1575;8872000;5625000;612880
8467;1973;AB;Cevada;115;2100;4289000;2145000;492500
8468;1973;AB;Trigo sarraceno;0;0;0;0;0
8469;1973;AB;Canola;251;925;487600;526100;122550
8470;1973;AB;Milho para silagem;0;0;0;0;0
8471;1973;AB;Linhaca;361;910;73700;81000;26593
8472;1973;AB;Graos mistos;100;2370;383700;161900;38540
8473;1973;AB;Semente de mostarda;204;800;22700;28300;4625
8474;1973;AB;Aveia;104;2115;1712000;1012500;178710
8475;1973;AB;Ervilhas;116;1685;16350;9700;1890
8476;1973;AB;Centeiro, todos;103;1520;147200;97000;15138
8477;1973;AB;Centeio, restante do outono;103;1540;137000;0;14094
8478;1973;AB;Centeio, primavera;102;1275;10200;8000;1044
8479;1973;AB;Beterraba Sacarina;51.9;34000;526300;15500;27326
8480;1973;AB;Semente de girassol;194;1085;650;600;126
8481;1973;AB;Feno domestico;39.7;4010;5171000;1290000;205200
8482;1973;AB;Trigo, tudo;156;1815;3456000;1902000;538480
8483;1973;BC;Cevada;117;1900;130600;68800;15300
8484;1973;BC;Canola;252;770;17200;22300;4332
8485;1973;BC;Milho para silagem;19.9;40600;272000;6700;5400
8486;1973;BC;Linhaca;0;0;0;0;0
8487;1973;BC;Graos mistos;105;2180;6650;3050;699
8488;1973;BC;Aveia;119;2125;60100;28300;7176
8489;1973;BC;Ervilhas;177;1625;650;400;115
8490;1973;BC;Centeiro, todos;104;2335;1400;600;146
8491;1973;BC;Feno domestico;45.5;5400;1270000;235000;57750
8492;1973;BC;Trigo, tudo;165;1755;81600;46500;13500
8493;1973;CA;Cevada;115;2115;10217800;4936800;1171352
8494;1973;CA;Feijao;593;1455;78700;54100;46688
8495;1973;CA;Trigo sarraceno;148;840;30750;36550;4543
8496;1973;CA;Canola;252;945;1223700;1297100;308410
8497;1973;CA;Milho para grao;105;5285;2879700;544700;301667
8498;1973;CA;Milho para silagem;11.6;29100;10969000;377400;127084
8499;1973;CA;Linhaca;367;840;492800;587000;180697
8500;1973;CA;Graos mistos;95;2445;1980700;810450;187783
8501;1973;CA;Semente de mostarda;164;875;118800;135600;19465
8502;1973;CA;Aveia;102;1860;5070950;3131550;517811
8503;1973;CA;Ervilhas;165;1615;43500;26900;7196
8504;1973;CA;Centeiro, todos;100;1420;369000;259800;36982
8505;1973;CA;Centeio, restante do outono;100;1440;349600;0;35003
8506;1973;CA;Centeio, primavera;102;1155;19400;16800;1979
8507;1973;CA;Soja;210;2085;396500;190200;83340
8508;1973;CA;Beterraba Sacarina;43.2;32400;901800;27800;38917
8509;1973;CA;Semente de girassol;220;790;41250;52200;9056
8510;1973;CA;Feno domestico;32.1;4500;23253000;5165000;745294
8511;1973;CA;Trigo, tudo;164;1685;16160350;9576650;2655276
8512;1973;MA;Cevada;115;2125;1807000;850000;208330
8513;1973;MA;Trigo sarraceno;172;745;19600;26300;3375
8514;1973;MA;Canola;258;1080;174600;161900;44968
8515;1973;MA;Milho para grao;120;3445;22400;6500;2684
8516;1973;MA;Milho para silagem;13.2;15460;150000;9700;1980
8517;1973;MA;Linhaca;376;795;193000;243000;72580
8518;1973;MA;Graos mistos;101;2135;255100;119400;25875
8519;1973;MA;Semente de mostarda;154;895;14500;16200;2240
8520;1973;MA;Aveia;106;1850;972000;567000;102690
8521;1973;MA;Ervilhas;202;1610;22850;14200;4620
8522;1973;MA;Centeiro, todos;105;1650;54100;32800;5684
8523;1973;MA;Centeio, restante do outono;105;1655;53000;0;5565
8524;1973;MA;Centeio, primavera;108;1375;1100;800;119
8525;1973;MA;Beterraba Sacarina;35.1;27900;279000;10000;9803
8526;1973;MA;Semente de girassol;220;785;39700;50600;8750
8527;1973;MA;Feno domestico;33.1;4070;1996000;490000;66000
8528;1973;MA;Trigo, tudo;158;1725;2095000;1214000;331100
8529;1973;MP;Cevada;91;1535;21500;14000;1960
8530;1973;MP;Graos mistos;77;2065;79250;38400;6066
8531;1973;MP;Aveia;90;1505;69250;45950;6263
8532;1973;MP;Feno domestico;25;4400;797000;180000;19898
8533;1973;MP;Trigo, tudo;109;2205;14650;6650;1595
8534;1973;NB;Cevada;90;1590;6750;4250;606
8535;1973;NB;Trigo sarraceno;86;1465;1100;750;95
8536;1973;NB;Milho para silagem;0;0;0;0;0
8537;1973;NB;Graos mistos;76;1945;5350;2750;406
8538;1973;NB;Aveia;88;1420;26950;19000;2360
8539;1973;NB;Feno domestico;25.9;4580;302000;66000;7826
8540;1973;NB;Trigo, tudo;107;1855;2600;1400;278
8541;1973;NS;Cevada;97;1410;3450;2450;334
8542;1973;NS;Milho para silagem;0;0;0;0;0
8543;1973;NS;Graos mistos;86;1580;4500;2850;387
8544;1973;NS;Aveia;104;1380;9800;7100;1016
8545;1973;NS;Centeiro, todos;0;0;0;0;0
8546;1973;NS;Feno domestico;26.5;4210;261000;62000;6912
8547;1973;NS;Trigo, tudo;108;2000;2600;1300;280
8548;1973;ON;Cevada;100;2655;375700;141600;37443
8549;1973;ON;Feijao;596;1460;78000;53400;46474
8550;1973;ON;Trigo sarraceno;126;1360;4900;3600;619
8551;1973;ON;Milho para grao;104;5395;2643000;490000;273678
8552;1973;ON;Milho para silagem;11;29180;8491000;291000;93600
8553;1973;ON;Linhaca;0;0;0;0;0
8554;1973;ON;Graos mistos;89;2845;1007300;354100;89324
8555;1973;ON;Aveia;99;1790;434900;242800;42864
8556;1973;ON;Ervilhas;141;1155;750;650;106
8557;1973;ON;Centeiro, todos;84;1720;39100;22700;3296
8558;1973;ON;Soja;210;2085;396500;190200;83340
8559;1973;ON;Feno domestico;24.3;5830;6510000;1117000;157872
8560;1973;ON;Trigo, tudo;156;2630;414400;157700;64892
8561;1973;ON;Trigo, primavera;157;2000;11400;5700;1789
8562;1973;ON;Trigo, inverno restante;157;2650;403000;0;63103
8563;1973;PP;Cevada;115;2105;9667000;4695000;1114110
8564;1973;PP;Canola;252;945;1206500;1274800;304078
8565;1973;PP;Milho para silagem;13.2;15500;150000;9700;1980
8566;1973;PP;Linhaca;367;840;492800;587000;180697
8567;1973;PP;Graos mistos;103;2235;818400;366300;84215
8568;1973;PP;Aveia;102;1965;4211000;2551500;428910
8569;1973;PP;Ervilhas;164;1635;41700;25500;6855
8570;1973;PP;Centeiro, todos;102;1390;326400;234800;33368
8571;1973;PP;Beterraba Sacarina;46.1;31600;805300;25500;37129
8572;1973;PP;Feno domestico;36.9;3800;9798000;2550000;361100
8573;1973;PP;Trigo, tudo;165;1670;15620000;9348000;2571580
8574;1973;PEI;Cevada;90;1550;11300;7300;1020
8575;1973;PEI;Milho para silagem;0;0;0;0;0
8576;1973;PEI;Graos mistos;76;2115;69400;32800;5273
8577;1973;PEI;Aveia;89;1635;32500;19850;2887
8578;1973;PEI;Feno domestico;22.1;4500;234000;52000;5160
8579;1973;PEI;Trigo, tudo;110;2390;9450;3950;1037
8580;1973;QU;Cevada;110;1320;23000;17400;2539
8581;1973;QU;Feijao;306;1000;700;700;214
8582;1973;QU;Trigo sarraceno;81;900;4050;4500;329
8583;1973;QU;Milho para grao;118;4445;214300;48200;25305
8584;1973;QU;Milho para silagem;12.7;29370;2056000;70000;26104
8585;1973;QU;Linhaca;0;0;0;0;0
8586;1973;QU;Graos mistos;108;1420;69100;48600;7479
8587;1973;QU;Aveia;110;1125;295700;263000;32598
8588;1973;QU;Ervilhas;300;1145;400;350;120
8589;1973;QU;Centeiro, todos;82;1235;2100;1700;172
8590;1973;QU;Beterraba Sacarina;18.5;42000;96500;2300;1788
8591;1973;QU;Feno domestico;30.5;4500;4878000;1083000;148674
8592;1973;QU;Trigo, tudo;125;1670;29700;17800;3709
8593;1973;SK;Cevada;116;2100;3571000;1700000;413280
8594;1973;SK;Trigo sarraceno;114;785;1100;1400;125
8595;1973;SK;Canola;251;930;544300;586800;136560
8596;1973;SK;Linhaca;361;860;226100;263000;81524
8597;1973;SK;Graos mistos;110;2115;179600;85000;19800
8598;1973;SK;Semente de mostarda;154;895;81600;91100;12600
8599;1973;SK;Aveia;97;1890;1527000;972000;147510
8600;1973;SK;Ervilhas;138;1565;2500;1600;345
8601;1973;SK;Centeiro, todos;100;1190;125100;105000;12546
8602;1973;SK;Centeio, restante do outono;100;1205;117000;0;11730
8603;1973;SK;Centeio, primavera;101;1015;8100;8000;816
8604;1973;SK;Semente de girassol;200;900;900;1000;180
8605;1973;SK;Feno domestico;34.2;3420;2631000;770000;89900
8606;1973;SK;Trigo, tudo;169;1615;10069000;6232000;1702000
8607;1974;AB;Cevada;101;1985;4180000;2145000;422400
8608;1974;AB;Trigo sarraceno;0;0;0;0;0
8609;1974;AB;Canola;312;910;424100;465400;132396
8610;1974;AB;Milho para silagem;0;0;0;0;0
8611;1974;AB;Linhaca;364;785;63500;81000;23100
8612;1974;AB;Graos mistos;107;1990;298000;149700;31828
8613;1974;AB;Semente de mostarda;375;815;36300;44500;13600
8614;1974;AB;Aveia;99;1795;1234000;931500;121600
8615;1974;AB;Ervilhas;275;1515;17700;11700;4875
8616;1974;AB;Centeiro, todos;88;1480;210200;142000;18464
8617;1974;AB;Centeio, restante do outono;88;1500;198000;0;17394
8618;1974;AB;Centeio, primavera;88;1220;12200;10000;1070
8619;1974;AB;Beterraba Sacarina;56.6;33800;476300;14100;26954
8620;1974;AB;Semente de girassol;0;0;0;0;0
8621;1974;AB;Feno domestico;45.3;4070;5534000;1360000;250893
8622;1974;AB;Trigo, tudo;146;1635;2776000;1700000;403920
8623;1974;BC;Cevada;99;2025;139300;68800;13824
8624;1974;BC;Canola;306;840;20400;24300;6237
8625;1974;BC;Milho para silagem;27.6;40960;299000;7300;8250
8626;1974;BC;Linhaca;0;0;0;0;0
8627;1974;BC;Graos mistos;84;2490;6100;2450;510
8628;1974;BC;Aveia;97;2055;54000;26300;5250
8629;1974;BC;Ervilhas;163;2000;800;400;130
8630;1974;BC;Centeiro, todos;87;2375;1900;800;166
8631;1974;BC;Feno domestico;59.5;5740;1451000;253000;86400
8632;1974;BC;Trigo, tudo;145;1825;51700;28300;7486
8633;1974;CA;Cevada;101;1845;8790650;4851700;891059
8634;1974;CA;Feijao;296;1390;101950;73300;30183
8635;1974;CA;Trigo sarraceno;173;1050;29500;28050;5097
8636;1974;CA;Canola;311;910;1163500;1278800;362288
8637;1974;CA;Milho para grao;121;4390;2620100;597000;317555
8638;1974;CA;Milho para silagem;14.3;25400;11873000;467900;169649
8639;1974;CA;Linhaca;374;595;350500;587000;130940
8640;1974;CA;Graos mistos;102;2245;1635850;728450;167407
8641;1974;CA;Semente de mostarda;385;835;117900;141600;45400
8642;1974;CA;Aveia;101;1590;3977550;2986300;403552
8643;1974;CA;Ervilhas;244;1440;46000;31950;11216
8644;1974;CA;Centeiro, todos;88;1415;498400;351900;43969
8645;1974;CA;Centeio, restante do outono;88;1430;479400;0;42303
8646;1974;CA;Centeio, primavera;88;1130;19000;16800;1666
8647;1974;CA;Soja;233;1790;300700;167900;70057
8648;1974;CA;Beterraba Sacarina;55.5;27500;751600;27300;41690
8649;1974;CA;Semente de girassol;450;975;8300;8500;3731
8650;1974;CA;Feno domestico;47.9;4300;23149000;5325000;1109674
8651;1974;CA;Trigo, tudo;155;1490;13302300;8937950;2056572
8652;1974;MA;Cevada;102;1585;1154000;769500;117660
8653;1974;MA;Trigo sarraceno;223;940;15250;16200;3402
8654;1974;MA;Canola;312;955;192800;202300;60095
8655;1974;MA;Milho para grao;145;2400;4800;2000;697
8656;1974;MA;Milho para silagem;15.4;16900;191000;11300;2940
8657;1974;MA;Linhaca;376;590;167600;283000;63096
8658;1974;MA;Graos mistos;93;1515;122500;80900;11400
8659;1974;MA;Semente de mostarda;408;840;13600;16200;5550
8660;1974;MA;Aveia;99;1365;663000;526000;65360
8661;1974;MA;Ervilhas;232;1395;22600;16200;5246
8662;1974;MA;Centeiro, todos;89;1545;63000;40800;5625
8663;1974;MA;Centeio, restante do outono;89;1550;62000;0;5535
8664;1974;MA;Centeio, primavera;90;1250;1000;800;90
8665;1974;MA;Beterraba Sacarina;56.2;18400;200900;10900;11281
8666;1974;MA;Semente de girassol;450;975;8300;8500;3731
8667;1974;MA;Feno domestico;38.6;4270;2177000;510000;84000
8668;1974;MA;Trigo, tudo;147;1415;1605000;1133000;236000
8669;1974;MP;Cevada;102;2630;34050;12950;3468
8670;1974;MP;Graos mistos;83;2790;102150;36600;8522
8671;1974;MP;Aveia;92;1895;92850;49000;8520
8672;1974;MP;Feno domestico;49.9;4200;765000;184000;38201
8673;1974;MP;Trigo, tudo;112;2785;25200;9050;2819
8674;1974;NB;Cevada;102;2275;7500;3300;766
8675;1974;NB;Trigo sarraceno;117;1945;1850;950;217
8676;1974;NB;Milho para silagem;0;0;0;0;0
8677;1974;NB;Graos mistos;83;2360;5900;2500;490
8678;1974;NB;Aveia;92;1715;35400;20650;3259
8679;1974;NB;Feno domestico;45;3860;251000;65000;11302
8680;1974;NB;Trigo, tudo;104;2390;4300;1800;449
8681;1974;NS;Cevada;106;2420;3750;1550;396
8682;1974;NS;Milho para silagem;0;0;0;0;0
8683;1974;NS;Graos mistos;86;2500;7250;2900;623
8684;1974;NS;Aveia;94;1845;14200;7700;1334
8685;1974;NS;Centeiro, todos;0;0;0;0;0
8686;1974;NS;Feno domestico;56.2;4610;304000;66000;17085
8687;1974;NS;Trigo, tudo;107;2405;3250;1350;348
8688;1974;ON;Cevada;113;2440;335500;137600;37757
8689;1974;ON;Feijao;296;1395;101100;72600;29914
8690;1974;ON;Trigo sarraceno;128;1180;8150;6900;1047
8691;1974;ON;Milho para grao;119;4395;2383000;542000;284214
8692;1974;ON;Milho para silagem;13.6;24680;9081000;368000;123423
8693;1974;ON;Linhaca;0;0;0;0;0
8694;1974;ON;Graos mistos;101;2680;889500;331800;89767
8695;1974;ON;Aveia;112;1790;409500;228600;45940
8696;1974;ON;Ervilhas;227;1000;600;600;136
8697;1974;ON;Centeiro, todos;94;1850;44200;23900;4144
8698;1974;ON;Soja;233;1790;300700;167900;70057
8699;1974;ON;Feno domestico;49.7;5160;5801000;1125000;288369
8700;1974;ON;Trigo, tudo;159;3020;529600;175300;84225
8701;1974;ON;Trigo, primavera;121;2000;10600;5300;1279
8702;1974;ON;Trigo, inverno restante;160;3055;519000;0;82946
8703;1974;PP;Cevada;101;1820;8252000;4614500;832180
8704;1974;PP;Canola;311;910;1143100;1254500;356051
8705;1974;PP;Milho para silagem;15.4;16900;191000;11300;2940
